N_modes,N_F,N_M,mean_error,std_error,mean_time,mean_iters,count
4,1,6,0.289600604,0.2808207348304056,5.6683,653.2,10
4,1,7,0.270234672,0.21352550816695703,3.8583,400.2,10
4,1,8,0.548804195,0.6485584191292016,7.1648,604.7,10
4,1,9,0.27332117,0.1829749982435126,7.564400000000001,538.4,10
4,1,10,0.255795795,0.09211027997885785,5.243,465.2,10
4,1,11,0.502371424,0.48781422980497036,5.8925,433.7,10
4,1,12,0.341364679,0.24901445900979008,8.900200000000002,501.7,10
4,1,13,7.921462460000001,13.785183014955566,6.4106,442.2,10
4,1,14,0.68263746,1.0685703137713474,8.677600000000002,460.2,10
4,1,15,1.1689738378,1.355479278293594,10.342,441.6,10
4,1,16,0.536817177,0.3843344288134035,9.6021,520.2,10
4,1,17,0.457303544,0.46041886902942275,9.7158,415.7,10
4,1,18,0.6574464799999999,0.7314095252356714,12.581,447.1,10
4,1,19,0.75965182,0.5335251210910686,14.4458,462.3,10
4,1,20,8.269601824,24.812686291237608,10.2606,447.0,10
4,2,1,0.1507309038,0.11855678863731453,3.8200000000000003,616.2,10
4,2,2,0.1470920682,0.13836789349653147,5.4719999999999995,807.4,10
4,2,3,0.185750702,0.13861939786230898,5.7033000000000005,674.5,10
4,2,4,0.34054839800000003,0.22653969310459487,3.6155999999999997,464.5,10
4,2,5,0.323110161,0.3495594963685742,4.5557,475.6,10
4,2,6,0.242145367,0.14224616519315145,5.210500000000001,506.3,10
4,2,7,0.350504221,0.2787548345367951,6.992400000000001,625.0,10
4,2,8,0.176854627,0.15499860305150645,5.0747,437.6,10
4,2,9,1.8919828500000002,4.076410102577531,10.8271,775.5,10
4,2,10,0.407601389,0.6988819899574141,13.5888,827.6,10
4,2,11,5.240981649,15.338859015982626,7.484999999999999,424.9,10
4,2,12,0.307979035,0.17109595912657066,9.167300000000001,500.7,10
4,2,13,0.42472001,0.40760345975345114,13.715800000000002,582.3,10
4,2,14,0.6144719230000001,1.0420309245971793,7.9325,447.4,10
4,2,15,0.324940922,0.3088178916915749,13.3245,544.8,10
4,2,16,0.405466235,0.5411216147984255,10.5422,473.2,10
4,2,17,0.5618561,0.5065471416352195,11.886,462.1,10
4,2,18,0.952566246,1.6647891925027518,19.261400000000002,697.3,10
4,2,19,0.3531569,0.19194777672809862,15.724099999999998,558.0,10
4,2,20,0.60828233,0.42785128452094207,15.294400000000001,488.6,10
4,3,1,0.0913149133,0.09221339740309113,4.9963999999999995,710.2,10
4,3,2,0.202748262,0.19057101986713934,4.5357,584.4,10
4,3,3,0.1105142687,0.11197733191139128,8.448,919.5,10
4,3,4,0.177722291,0.11064447347119113,4.5885,446.0,10
4,3,5,0.22563695899999997,0.1935712724746088,3.682,438.6,10
4,3,6,0.520969647,0.67371798646568,5.513199999999999,464.6,10
4,3,7,0.40843414071,0.5871535012152476,6.887600000000001,523.2,10
4,3,8,0.139495184,0.07337480383844797,14.850900000000001,897.1,10
4,3,9,2.402819359,6.402103316018456,8.6655,528.1,10
4,3,10,0.15454179748000002,0.15280210109737632,18.475900000000003,925.4,10
4,3,11,0.166628964,0.17584450063487125,9.3316,494.3,10
4,3,12,0.27202863,0.08262708636607476,13.708699999999999,568.7,10
4,3,13,0.212866541,0.15269105709320638,14.6284,662.8,10
4,3,14,0.423293023,0.46686448675846853,13.060300000000002,598.7,10
4,3,15,0.32471251,0.328433402655334,12.7617,501.7,10
4,3,16,0.584009372,0.5603774047207319,19.043,644.5,10
4,3,17,0.504329381,0.49978427321417845,14.9579,605.9,10
4,3,18,0.380271374,0.2425374238094028,16.4636,516.4,10
4,3,19,0.88711944,1.316069220248436,17.2437,598.6,10
4,3,20,0.213820022,0.15252667968578137,15.9422,521.0,10
4,4,1,0.18575905590000003,0.13184543750151836,6.7296,786.3,10
4,4,2,0.141625421,0.06191025304134265,6.3904000000000005,696.0,10
4,4,3,0.1392749445,0.13669399952700662,8.1779,805.7,10
4,4,4,0.222033594,0.11018665027804374,7.7111,663.3,10
4,4,5,0.1216951643,0.09493887276478051,8.9643,631.0,10
4,4,6,0.1074796061,0.1425605121410007,9.7947,677.7,10
4,4,7,0.30055693699999997,0.4375766626627204,7.6098,512.8,10
4,4,8,0.147795173,0.08198839190330544,13.1131,734.5,10
4,4,9,0.2030653329,0.25258729686532727,8.010200000000001,501.5,10
4,4,10,0.3068154,0.25616084037855114,9.3458,545.7,10
4,4,11,0.407668915,0.44413653622530314,12.735899999999999,603.7,10
4,4,12,0.2616195166,0.1532452707293146,13.6661,529.2,10
4,4,13,0.163274223,0.1385039639128856,12.3743,454.2,10
4,4,14,0.18869959009999998,0.28389112259329913,12.549,432.4,10
4,4,15,0.1261980842,0.13039726098114232,22.4667,757.0,10
4,4,16,0.772925963,1.9725336706178598,16.899700000000003,570.6,10
4,4,17,0.355177647,0.37810206268610086,14.41,468.8,10
4,4,18,0.370587923,0.30836480546498013,13.837200000000001,430.8,10
4,4,19,0.377650858,0.33269387106022724,17.2855,521.3,10
4,4,20,0.281594135,0.21248451621989892,24.4798,646.0,10
4,5,1,0.08729948588,0.07696096323027919,10.027899999999999,998.4,10
4,5,2,0.08443741854,0.06618794661242472,10.0075,852.2,10
4,5,3,0.22220271660000002,0.25923835111660914,7.0405,562.2,10
4,5,4,0.291756966,0.39822453208591435,8.2268,634.4,10
4,5,5,0.098493921,0.06551899480513441,8.3123,595.2,10
4,5,6,0.113584175,0.08777724728400625,8.151900000000001,477.2,10
4,5,7,1.0838191266,2.8731372821378445,15.730700000000002,836.6,10
4,5,8,0.40214658830000005,0.5977736492291518,9.1877,525.6,10
4,5,9,0.17836080329999998,0.1581237169024703,9.7838,527.5,10
4,5,10,0.169180577,0.10428644187546934,14.0173,646.0,10
4,5,11,0.1319273412,0.11920042448811113,18.5108,679.5,10
4,5,12,0.23703831600000003,0.26745949263351204,18.3618,736.3,10
4,5,13,0.2748358171,0.25381743228635417,15.025,543.3,10
4,5,14,0.24147832200000002,0.2666534847061553,19.811500000000002,605.4,10
4,5,15,0.20522416799999998,0.10080915830547903,18.4268,594.2,10
4,5,16,0.11624462199999999,0.09119937413122535,17.0522,521.0,10
4,5,17,0.19819105399999998,0.2438539308356686,18.9298,529.9,10
4,5,18,0.41258991199999995,0.7271215492840817,20.177799999999998,499.2,10
4,5,19,0.1943460994,0.15291640364104264,24.4317,613.7,10
4,5,20,0.31324156599999997,0.39466028985786245,18.6921,459.6,10
4,6,1,0.0984727265,0.09597285733744369,12.5064,1026.1,10
4,6,2,0.15794509169999998,0.1823246398431384,9.741399999999999,773.2,10
4,6,3,0.11631566888,0.1019490235887597,12.3114,870.0,10
4,6,4,0.154714354,0.18764693261170926,9.1587,615.6,10
4,6,5,0.155698102,0.13879679262840283,9.8318,549.8,10
4,6,6,0.12496415220000001,0.07503485063034296,9.8344,575.0,10
4,6,7,0.1281549357,0.13484245818241997,9.9046,504.9,10
4,6,8,0.202432609,0.2316039874637806,17.0607,731.1,10
4,6,9,0.1238175937,0.1146616113201628,16.7502,625.7,10
4,6,10,0.11547056979999999,0.09053168192463981,10.101400000000002,481.7,10
4,6,11,0.18117336609999998,0.20127397335725147,15.514499999999998,599.3,10
4,6,12,0.15847078038,0.21906160656392074,22.407400000000003,776.3,10
4,6,13,0.168385548,0.09981686749163131,26.074199999999998,790.8,10
4,6,14,0.1390497592,0.13819825634996824,18.0063,571.4,10
4,6,15,0.27184585569999997,0.2933127408849863,23.3447,687.6,10
4,6,16,0.256322155,0.23333143620400731,21.790100000000002,624.6,10
4,6,17,0.391072494,0.7956754422470048,27.666200000000003,768.4,10
4,6,18,0.11949073400000002,0.11540129651197253,25.4019,592.3,10
4,6,19,0.24005459029999998,0.21835709755637064,28.462799999999998,661.4,10
4,6,20,0.1875179521,0.17843359226386046,20.562,542.6,10
4,7,1,0.072918175122,0.08658601352053634,15.578399999999998,1198.8,10
4,7,2,0.12188047418,0.10473076746309452,13.171100000000001,928.2,10
4,7,3,0.11314601490000001,0.09104019174675931,8.2639,547.2,10
4,7,4,0.108269761,0.10962104958326496,8.653,506.5,10
4,7,5,0.1403082889,0.13890264948897868,10.1417,590.9,10
4,7,6,0.13290560867,0.20565586599901148,14.7756,780.6,10
4,7,7,0.0868451306,0.095609384943552,12.6525,555.8,10
4,7,8,0.0820351307,0.06803680082016025,16.0609,726.9,10
4,7,9,0.095452446,0.07816350839809474,14.5684,521.2,10
4,7,10,0.30519219,0.28967619391096433,19.9557,732.4,10
4,7,11,0.0991510568,0.10410617093271099,25.3614,884.9,10
4,7,12,0.1125775272,0.11933489998387238,16.3181,476.3,10
4,7,13,0.10332929399999999,0.07207151613172759,18.397399999999998,543.8,10
4,7,14,0.11556424700000001,0.0808762231039953,26.2829,677.7,10
4,7,15,0.1532590972,0.17021393081518893,19.2892,486.2,10
4,7,16,0.191001271,0.25146574465406635,28.804899999999996,716.2,10
4,7,17,0.1973811257,0.17705517179184502,34.773900000000005,828.6,10
4,7,18,0.115186826,0.10707285223624377,21.3689,540.9,10
4,7,19,0.48558240599999997,1.0014473168022502,22.2641,503.8,10
4,7,20,0.28869003000000004,0.2963200253549008,30.317700000000002,579.2,10
4,8,1,0.0415871679,0.041515286059787965,15.038599999999999,1026.5,10
4,8,2,0.053077046520000004,0.038626083842443135,15.1551,897.9,10
4,8,3,0.0932863286,0.07250367127136659,16.5535,890.1,10
4,8,4,0.0712683826,0.058909892327902044,16.2113,824.3,10
4,8,5,0.08303749698,0.07000951903628737,17.452199999999998,821.0,10
4,8,6,0.12325871029999999,0.09563096580380452,9.7182,502.2,10
4,8,7,0.07678211895,0.07429447516135906,21.1762,868.0,10
4,8,8,0.12727974205999998,0.13675196706787585,12.867,540.5,10
4,8,9,0.0955120877,0.08970583909205464,19.4839,690.3,10
4,8,10,0.1327106489,0.08674292917490252,20.4461,701.3,10
4,8,11,0.127231355,0.13439429932729316,14.481399999999999,499.7,10
4,8,12,0.09612362840000001,0.12981944790682226,22.9351,663.1,10
4,8,13,0.176622045,0.10306924495098872,20.7892,560.6,10
4,8,14,0.1009358427,0.08114960768464073,23.5955,622.5,10
4,8,15,0.27414655,0.42556258902927496,20.5372,522.7,10
4,8,16,0.10574515799999999,0.06572508282283152,30.8981,739.9,10
4,8,17,0.1510518672,0.20892591932662086,33.2101,698.8,10
4,8,18,0.12393104400000002,0.1158169464488088,25.175800000000002,590.8,10
4,8,19,0.0870310917,0.06836445596643871,20.5935,464.3,10
4,8,20,0.1326681275,0.15654151909205524,41.8962,833.4,10
4,9,1,0.072097585561,0.06476698488541703,19.9027,1200.3,10
4,9,2,0.07076965133999999,0.07137382326840228,17.9745,1039.5,10
4,9,3,0.15157229977,0.12708589348729998,12.1098,745.8,10
4,9,4,0.05062982418999999,0.05671195929255338,14.419900000000002,766.8,10
4,9,5,0.1381073203,0.1506730845346517,14.1397,610.4,10
4,9,6,0.1081376346,0.06609721985106076,21.4281,901.1,10
4,9,7,0.07170424942,0.04934755099052198,18.2952,759.3,10
4,9,8,0.1583251078,0.14796167589366344,21.5012,696.1,10
4,9,9,0.13871185408,0.1610429449669859,24.0036,841.0,10
4,9,10,0.1753763743,0.23570918879206812,16.8218,529.7,10
4,9,11,0.0400899812,0.02101500780867587,18.240199999999998,553.0,10
4,9,12,0.1168612974,0.13541314536083843,17.3096,528.3,10
4,9,13,0.089544557,0.1118647671304905,22.3899,554.0,10
4,9,14,0.16338487210000002,0.21651691358975328,22.836599999999997,633.1,10
4,9,15,0.1259748355,0.1091369402379492,16.862000000000002,478.8,10
4,9,16,0.13203361675,0.09680920747322823,32.324,757.5,10
4,9,17,0.186270766,0.166136214095446,27.620600000000003,667.0,10
4,9,18,0.1060659187,0.11386891654379347,24.5072,514.1,10
4,9,19,0.163203622,0.22276349541938112,25.340899999999998,559.3,10
4,9,20,0.15377765,0.09899970637542899,26.2714,585.7,10
4,10,1,0.035695396899999995,0.026399060530990382,26.6701,1457.3,10
4,10,2,0.1259441785,0.10532974815206275,17.4158,888.9,10
4,10,3,0.06683606980000001,0.08911480592726437,24.4326,1057.0,10
4,10,4,0.0577583883,0.05772473666382752,26.7615,1185.0,10
4,10,5,0.0748573931,0.06234433359843177,25.6526,1063.0,10
4,10,6,0.143392298,0.23170395128042365,9.8092,448.2,10
4,10,7,0.09818825617,0.08871152534580268,18.5841,658.3,10
4,10,8,0.05519415767,0.08049695003969706,30.088599999999996,970.5,10
4,10,9,0.0535248282,0.05489429821436489,22.760399999999997,683.1,10
4,10,10,0.1015999362,0.08352841624180048,17.8676,593.0,10
4,10,11,0.1339145821,0.1357373767042952,22.5078,623.9,10
4,10,12,0.0719512123,0.09916544473028902,25.4928,633.7,10
4,10,13,8.151887760800001,25.63379897514508,26.661,642.3,10
4,10,14,0.094265543,0.08566614616307788,26.273699999999998,683.7,10
4,10,15,0.15875013899999998,0.17353398503937606,23.6612,518.5,10
4,10,16,0.0868416794,0.07668650624406202,20.5968,506.5,10
4,10,17,0.0489353796,0.02694116113922894,29.332299999999996,572.6,10
4,10,18,0.1427522229,0.17620753070510958,24.8751,563.6,10
4,10,19,0.238056694,0.3506810313820414,37.4534,706.4,10
4,10,20,0.11943205799999998,0.08264985437285857,50.506299999999996,807.3,10
4,11,1,0.0481315038548,0.08263528559527925,30.118299999999998,1487.1,10
4,11,2,0.10718034023800001,0.11401380888430573,27.512,1351.9,10
4,11,3,0.05312874776,0.10730520079343138,22.423000000000002,1008.8,10
4,11,4,0.0680451074,0.08610518692567379,16.0616,691.6,10
4,11,5,0.0380868143,0.04484091973536772,20.2232,725.7,10
4,11,6,0.08955087066,0.10468945244653494,25.6415,955.7,10
4,11,7,0.05606830980000001,0.04196421553323799,22.278,773.3,10
4,11,8,0.06343285309999999,0.06507724501299854,21.1782,632.3,10
4,11,9,0.05123674717,0.07137705685279454,19.428,592.0,10
4,11,10,0.122361044,0.12458165632745778,17.7759,578.1,10
4,11,11,0.082148836,0.05046401204598959,26.7659,698.4,10
4,11,12,0.069164238,0.09507798106302236,41.519999999999996,1077.2,10
4,11,13,0.06691842633999999,0.08024149695555925,30.802300000000002,778.2,10
4,11,14,0.067454275,0.058225280483534196,29.7058,610.8,10
4,11,15,0.1125722289,0.09851124461151227,21.3421,533.4,10
4,11,16,0.0722967958,0.11534202198403927,43.194,867.0,10
4,11,17,0.1559325144,0.15562451324174345,24.712600000000002,540.3,10
4,11,18,0.24782708790000002,0.3165506303014041,33.1838,620.8,10
4,11,19,0.10247859079999999,0.08244423043606171,26.1786,484.2,10
4,11,20,0.168824211,0.16766835305182923,25.8995,497.8,10
4,12,1,0.051868954816,0.05524631569851847,33.5711,1543.5,10
4,12,2,0.0610200856972,0.08749215137357355,33.8589,1428.6,10
4,12,3,0.032388184443,0.029904700868856757,22.0031,862.5,10
4,12,4,0.0673086595,0.06226604403665958,20.2869,743.4,10
4,12,5,0.044021143799999995,0.06312437733866934,25.9911,856.6,10
4,12,6,0.0780289379,0.05060513502745177,24.847,811.0,10
4,12,7,0.0443238906,0.0434504334131075,21.9972,694.8,10
4,12,8,0.06081165670000001,0.05056751798656832,31.120000000000005,886.3,10
4,12,9,0.058820416269999995,0.09696672943350826,26.148899999999998,815.6,10
4,12,10,0.15368339763,0.16551393673673184,31.006600000000002,747.8,10
4,12,11,0.0653612799,0.07568565039953871,20.074099999999998,529.5,10
4,12,12,0.137295741,0.25735808976229557,32.1453,749.1,10
4,12,13,0.12246900766999999,0.09598306016914294,27.269299999999998,635.6,10
4,12,14,0.07928932550000001,0.097238201126451,36.1462,739.7,10
4,12,15,0.05274214144,0.07472350763514318,45.98350000000001,879.0,10
4,12,16,0.059946906,0.030052668523812283,36.673899999999996,655.4,10
4,12,17,0.17008425700000002,0.12868167701857136,30.7536,627.4,10
4,12,18,0.115847615,0.14728963654134697,27.7197,499.7,10
4,12,19,0.0576451501,0.041207570278085665,57.070299999999996,974.6,10
4,12,20,0.08124975910000001,0.07784824398773081,38.812400000000004,591.3,10
4,13,1,0.0422107451,0.03558653593139083,34.6577,1487.5,10
4,13,2,0.054123145084,0.06451367808877845,27.004399999999997,1050.0,10
4,13,3,0.045940837070000004,0.04239000611300243,18.290399999999998,714.1,10
4,13,4,0.0439406114,0.04234311755796471,18.5189,668.8,10
4,13,5,0.03787641489,0.03920369574648491,34.675799999999995,1050.9,10
4,13,6,0.045887324443,0.06757748151879273,29.5435,938.4,10
4,13,7,0.0893571876,0.13411184604700313,17.4997,587.9,10
4,13,8,0.09660371050000001,0.09906151974108586,26.547800000000002,750.0,10
4,13,9,0.0630316533,0.06092252120448452,26.9255,639.0,10
4,13,10,0.1072011714,0.0901404667100035,22.3099,553.7,10
4,13,11,0.11459859123,0.21274812338782315,27.665100000000002,641.3,10
4,13,12,0.0879774171,0.06970484953244485,26.2883,557.4,10
4,13,13,0.052145738799999994,0.05184172779338216,29.5711,679.3,10
4,13,14,0.03842271497,0.06642739482931521,28.7358,568.1,10
4,13,15,0.108521913,0.1097206114633227,47.4471,913.2,10
4,13,16,0.1306057265,0.2032543362588682,32.8206,617.4,10
4,13,17,0.0358859386,0.04359989536477809,52.55210000000001,911.7,10
4,13,18,0.1008101419,0.06822829439268364,27.8911,541.3,10
4,13,19,0.0442210253,0.049836963958230396,33.9641,550.7,10
4,13,20,0.076384301,0.07266130391514905,36.095299999999995,587.4,10
4,14,1,0.025054620115999997,0.040157532541409385,39.074400000000004,1559.8,10
4,14,2,0.03758928922,0.03634745854411994,29.2245,1082.3,10
4,14,3,0.09082163744,0.12465532873621182,26.0024,894.3,10
4,14,4,0.022972246,0.021552510356174934,26.988800000000005,902.4,10
4,14,5,0.07806055029,0.07647680979277004,17.3394,544.7,10
4,14,6,0.0455422594,0.044091449508090026,30.139300000000002,879.8,10
4,14,7,0.18723598299999997,0.14769291834577009,19.1791,537.0,10
4,14,8,0.033661671399999996,0.038093842105671856,26.6269,753.1,10
4,14,9,0.08981730333,0.15469931085678398,28.3898,693.8,10
4,14,10,0.07514654159999999,0.08763105409560099,30.4283,724.3,10
4,14,11,0.1268480622,0.1242382306110223,32.1693,635.6,10
4,14,12,0.044183289800000004,0.040575688877531046,32.8113,712.7,10
4,14,13,0.06503059717000001,0.07663639052215146,21.4517,507.5,10
4,14,14,0.068170765,0.0592966309413895,41.571000000000005,829.7,10
4,14,15,0.10747670438999998,0.11550245204350437,30.6273,590.0,10
4,14,16,0.1639335746,0.2068126834766526,40.622,714.6,10
4,14,17,0.0890895191,0.06126781701104785,52.2513,818.5,10
4,14,18,0.0856473247,0.08106595796474561,33.5905,540.5,10
4,14,19,0.138440897,0.10335401789159938,30.056400000000004,510.2,10
4,14,20,0.098478808,0.11278133097166174,56.9104,761.3,10
4,15,1,0.056823729302000005,0.10853437637775663,27.783299999999997,1115.0,10
4,15,2,0.015848229668,0.030614613083527982,32.9254,1125.7,10
4,15,3,0.024546176386000002,0.025991072444063127,30.164300000000004,1001.6,10
4,15,4,0.04539256962,0.07401170744850098,21.6327,726.5,10
4,15,5,0.04136357536,0.04297052719608056,33.8553,866.6,10
4,15,6,0.025734578994,0.04446517808518107,26.747000000000003,704.6,10
4,15,7,0.07266674136,0.10092146515688619,19.7512,502.2,10
4,15,8,0.0730640111,0.06185031306807353,32.4867,836.1,10
4,15,9,0.050808325700000004,0.07253860945278875,27.9373,572.3,10
4,15,10,0.11079740058999998,0.21128306389661436,32.568799999999996,768.6,10
4,15,11,0.027998278979999996,0.02594075778898953,34.661199999999994,767.2,10
4,15,12,0.04126291679,0.051208305240604234,46.0976,845.3,10
4,15,13,0.06464017523000001,0.11073415104092642,38.08970000000001,746.6,10
4,15,14,0.0319180884,0.03623964118050794,34.808299999999996,638.1,10
4,15,15,0.12607700959999998,0.23407241201819862,51.4543,849.8,10
4,15,16,0.121002269317,0.1963043817489414,53.665499999999994,820.2,10
4,15,17,0.058025083369999994,0.08311547762777473,51.6318,767.9,10
4,15,18,0.099057433,0.0806534286863462,43.6802,636.0,10
4,15,19,0.028297779099999996,0.03431593151571323,56.8919,804.2,10
4,15,20,0.09936817569999999,0.10825389728998486,41.356700000000004,604.3,10
4,16,1,0.042641279449,0.03769409505900841,44.3351,1551.6,10
4,16,2,0.025293500131000003,0.03195277805437443,32.423899999999996,1004.2,10
4,16,3,0.033073606325800003,0.04435702635407287,42.917100000000005,1253.6,10
4,16,4,0.03605609729,0.04534282858453728,35.0826,948.0,10
4,16,5,0.046918657203,0.06723734881008123,36.541700000000006,964.7,10
4,16,6,0.0557067223,0.07077074298887931,30.377499999999998,771.0,10
4,16,7,0.028700907765,0.038544531014598545,35.5678,848.6,10
4,16,8,0.06308785596,0.07516538949317833,33.3085,739.4,10
4,16,9,0.06987695940000001,0.07870448176919899,35.5287,781.6,10
4,16,10,0.03785470244,0.02795063495012968,26.5605,606.0,10
4,16,11,0.043112196799999995,0.03990516298698093,34.9693,703.8,10
4,16,12,0.02519280866,0.031771551723931105,43.8234,845.0,10
4,16,13,0.022740591560000002,0.031013705030508928,39.2444,708.8,10
4,16,14,0.047160622070000005,0.08909125453750769,40.443799999999996,653.0,10
4,16,15,0.10286599189000001,0.09394854384792625,41.4288,643.1,10
4,16,16,0.0522175579,0.04948341477731685,43.4777,683.4,10
4,16,17,0.0445103455,0.05675626560269452,46.3915,688.8,10
4,16,18,0.054049447900000006,0.04505314786775328,33.0874,567.6,10
4,16,19,0.0454811364,0.05156260489277639,41.3997,603.5,10
4,16,20,0.081435441,0.1082867618022568,53.1674,658.3,10
4,17,1,0.043905726460399995,0.056433402885273105,49.4579,1575.4,10
4,17,2,0.06242796418,0.06419923817738668,43.60119999999999,1288.6,10
4,17,3,0.0267397697404,0.04372588873918848,32.5616,881.9,10
4,17,4,0.0206837056,0.028035610137981566,28.3829,783.7,10
4,17,5,0.009591418019,0.010975213848102875,37.9551,956.1,10
4,17,6,0.012763427820000001,0.015555763948268773,30.6462,751.0,10
4,17,7,0.04659719535,0.06301182437610002,35.5674,827.5,10
4,17,8,0.0539401755,0.06337924754636566,41.0766,873.1,10
4,17,9,0.0510449507,0.04130373585597552,38.3932,804.5,10
4,17,10,0.027753448199999996,0.025499606146036937,29.962,590.2,10
4,17,11,0.0656165766,0.06698087039334144,34.3297,658.5,10
4,17,12,0.037660818,0.05249861997957164,32.4239,567.2,10
4,17,13,0.067253225,0.06836561318819787,39.032,686.4,10
4,17,14,0.078707529,0.13181334372575182,42.302499999999995,633.1,10
4,17,15,0.071393931,0.0813696885724186,35.5073,548.6,10
4,17,16,0.08547884647000001,0.08188424437282897,46.870799999999996,727.8,10
4,17,17,0.09908678862,0.127056407111144,40.8989,567.1,10
4,17,18,0.11497697309999999,0.11869854157778392,52.7561,710.4,10
4,17,19,0.0825497045,0.11187281306121467,38.404399999999995,553.7,10
4,17,20,0.056573687500000004,0.0741566006212582,65.7955,813.9,10
4,18,1,0.0328906819091,0.0467321340466664,66.0736,1962.0,10
4,18,2,0.021095076519809998,0.02134087695319434,43.62,1286.1,10
4,18,3,0.010524479062,0.012575456829382334,54.2764,1472.6,10
4,18,4,0.02251233415,0.02161633720287181,42.6146,1050.6,10
4,18,5,0.02337475011,0.023475407164278952,21.4292,618.5,10
4,18,6,0.02724778315,0.04802641003794705,35.5809,859.5,10
4,18,7,0.030197151499999998,0.029938650141109618,29.428700000000003,637.2,10
4,18,8,0.03247205951,0.05279683943555067,50.9068,1022.1,10
4,18,9,0.0602717678,0.0764564728454592,29.6142,620.6,10
4,18,10,0.0392238026,0.03950219823661866,33.8279,655.5,10
4,18,11,0.0376535002,0.05587890968002253,31.8567,587.9,10
4,18,12,0.030023950579999997,0.0543398701834832,62.96600000000001,1040.3,10
4,18,13,0.0409050076,0.06121191076930321,59.950700000000005,963.3,10
4,18,14,0.0625489467,0.06687713222190454,39.9096,615.8,10
4,18,15,0.0347737813,0.0467722797689018,47.3455,708.1,10
4,18,16,0.044000108329999996,0.06630136174080269,65.2255,924.4,10
4,18,17,0.100595948,0.07627190402839507,43.7504,547.9,10
4,18,18,0.054141550829999996,0.07235450077551649,61.63589999999999,814.2,10
4,18,19,0.0543116803,0.06772202815369738,64.3966,844.4,10
4,18,20,0.05484801708,0.07159786667045116,58.730500000000006,830.8,10
4,19,1,0.040777189693510005,0.06116428311125378,55.9302,1637.1,10
4,19,2,0.0284992752834,0.03421067346030824,52.9119,1377.4,10
4,19,3,0.047466194071,0.07126858537560038,32.3667,808.6,10
4,19,4,0.01081355333,0.008900239629471124,51.098,1235.9,10
4,19,5,0.03643855311,0.0579378533643512,50.2961,1148.0,10
4,19,6,0.05509743346,0.05487265794494614,29.1735,607.4,10
4,19,7,0.039876065166,0.04867125787346828,40.900400000000005,842.5,10
4,19,8,0.09523988861,0.20563664789146924,34.0644,668.6,10
4,19,9,0.031236641500000002,0.03849085816090565,40.157799999999995,755.5,10
4,19,10,0.035901340091,0.07293984132801666,44.4775,794.8,10
4,19,11,0.0225280634,0.02639693543112777,41.3298,696.8,10
4,19,12,0.03688925059999999,0.07518960471565889,60.0477,928.9,10
4,19,13,0.028271959559999997,0.03446326092114526,49.4108,746.1,10
4,19,14,0.01241520138,0.01799358491656494,51.503600000000006,796.3,10
4,19,15,0.0299693035,0.03686963108406779,49.5869,680.1,10
4,19,16,0.0218404574,0.035108378176380496,35.055400000000006,537.7,10
4,19,17,0.03555609564,0.04245035219743676,52.9851,715.6,10
4,19,18,0.0763287905,0.10712646833375822,39.7608,583.2,10
4,19,19,0.07382798630000001,0.07576495220395144,60.262699999999995,762.4,10
4,19,20,0.060407228599999994,0.05848832525409632,49.2971,614.9,10
4,20,1,0.018020978727299998,0.0321187876332993,65.0439,1797.9,10
4,20,2,0.0135519119461,0.016001353637431482,46.0708,1114.0,10
4,20,3,0.025762287146999997,0.029245061620523517,34.6238,867.6,10
4,20,4,0.02597829126,0.03799614657895749,35.0308,792.7,10
4,20,5,0.013015555618999999,0.02125568584252774,49.4231,1097.3,10
4,20,6,0.022517740853899997,0.037834152171631004,41.9884,920.1,10
4,20,7,0.0193078745,0.018163971169842166,40.6167,737.3,10
4,20,8,0.0188352368,0.031512665726203495,46.9911,834.8,10
4,20,9,0.03715320065,0.051840336262473675,60.264700000000005,990.8,10
4,20,10,0.04793459505,0.06598924058215709,48.721500000000006,836.0,10
4,20,11,0.09827552419999999,0.09804721272931541,34.742599999999996,541.3,10
4,20,12,0.038774544189999996,0.0462179516226397,38.1345,575.5,10
4,20,13,0.0274240829,0.03725581283640138,52.824400000000004,796.6,10
4,20,14,0.028186778699999998,0.02237609884635242,52.1246,738.3,10
4,20,15,0.027023966454000004,0.033553350778449585,56.039699999999996,736.9,10
4,20,16,0.0327915233,0.05018958235857579,45.018100000000004,626.5,10
4,20,17,0.0670453536,0.08382284409607595,56.517399999999995,704.3,10
4,20,18,0.0314444121,0.02902817548566529,50.1494,647.1,10
4,20,19,0.07874248143,0.0752384377133796,62.7922,831.4,10
4,20,20,0.048147087070000004,0.062297366390342564,63.4849,894.1,10
